,id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,Purchase,Time_of_Day,Device_Type,Payment_Method,Referral_Source,PM_RS_Combo,Session_ID,Campaign_Period
3249,3250,24.0,1.0,5.0,50.979,31.0,3.0,7.0,0.0,3.46,3.46907894032088,3.0,0.304511934293765,34.0,0.0,evening,desktop,credit,search_engine,credit:search_engine,s0004742,true
3250,3251,22.0,0.0,2.0,264.928,11.0,4.0,6.0,1.0,5.57,2.30323537923828,4.0,0.83588386498719,55.0,0.0,afternoon,tablet,cash,email,cash:email,,false
3251,3252,24.0,0.0,2.0,602.644,31.0,1.0,7.0,1.0,16.75,0.317805383034795,5.0,0.880680570479188,21.0,0.0,morning,desktop,cash,direct,cash:direct,s0004744,false
3252,3253,52.0,0.0,3.0,560.497,19.0,1.0,14.0,1.0,1.96,3.06456711771623,0.0,-0.273667762540194,4.0,0.0,afternoon,desktop,,search_engine,credit:search_engine,s0004746,false
3253,3254,42.0,1.0,4.0,983.582,13.0,4.0,4.0,0.0,4.21,2.10480030461498,1.0,-0.944598541491903,53.0,0.0,evening,mobile,paypal,ads,paypal:ads,s0004747,false
3254,3255,40.0,1.0,1.0,647.403,15.0,2.0922376486795047,1.0,1.0,1.64,0.154552122667916,3.0,-0.986990060329759,42.0,1.0,evening,desktop,paypal,,paypal:direct,,true
3255,3256,19.0,0.0,2.0,568.707,31.0,1.0,2.0,1.0,3.31,4.23806465125436,4.0,0.177953926213551,54.0,1.0,morning,mobile,,direct,paypal:direct,s0004750,
3256,3257,19.0,1.0,1.0,166.627,43.0,3.0,3.0,1.0,2.32,2.23324365580053,6.0,0.166937149470024,1.0,0.0,,desktop,credit,email,credit:email,s0004752,false
3257,3258,47.0,0.0,3.0,831.762,50.0,0.0,2.0,0.0,6.4,1.07905287275927,0.0,0.792495385487263,70.0,0.0,afternoon,mobile,,email,paypal:email,s0004753,false
3258,3259,38.0,0.0,2.0,4398.75972719094,25.0,2.0,1.0,0.0,5.33,1.88004085054678,2.0,0.337273153489183,58.0,0.0,morning,mobile,cash,,cash:direct,s0004755,false
3259,3260,22.0,0.0,2.0,743.642,19.0,2.0,2.0,1.0,2.58,2.15457317646139,5.0,-0.455327432893264,58.0,1.0,morning,desktop,,direct,paypal:direct,s0004758,false
3260,3261,24.0,1.0,5.0,583.641,41.0,2.0,0.0,0.0,9.01,0.609939235736543,0.0,0.846072264810372,9.0,1.0,evening,desktop,credit,search_engine,credit:search_engine,s0004760,false
3261,3262,21.0,0.0,0.0,696.197,35.0,0.0,5.0,0.0,2.0,2.75139582185014,1.0,0.82966049404238,62.0,0.0,evening,mobile,paypal,direct,paypal:direct,s0004761,false
3262,3263,61.0,1.0,1.0,49.882,3.0,3.0,4.0,0.0,3.68,0.449980967033027,2.0,0.361960770440395,65.0,0.0,afternoon,desktop,credit,email,credit:email,s0004762,false
3263,3264,26.172227260389967,1.0,7.0,761.299,16.0,3.0,2.0,0.0,5.37,3.451525814243381,4.0,-0.993150231593489,13.0,0.0,evening,desktop,,search_engine,paypal:search_engine,s0004764,false
3264,3265,65.0,1.0,5.0,495.168,26.0,1.0,0.0,0.0,6.42,5.64363579706702,1.0,0.08865173302641817,65.0,1.0,evening,mobile,paypal,,paypal:email,s0004768,false
3265,3266,19.0,0.0,2.0,767.361,44.0,2.0,2.0,0.0,13.06,2.2210721528917,2.0,-0.975970317756063,67.0,1.0,afternoon,desktop,paypal,search_engine,paypal:search_engine,s0004769,false
3266,3267,25.0,1.0,5.0,110.95,20.0,0.0,0.0,0.0,6.48,4.25736666655504,3.0,-0.119013655719127,65.0,1.0,evening,tablet,paypal,email,paypal:email,s0004770,false
3267,3268,27.589071550638245,0.0,2.0,497.335,39.0,4.0,2.0,1.0,1.89,5.57985749602665,4.0,0.600888070854271,13.0,1.0,evening,mobile,credit,ads,credit:ads,s0004771,false
3268,3269,26.724007980935138,0.0,1.0,563.268,31.0,2.0,7.0,0.0,5.12,2.03179723912077,6.0,-0.12294799180623,37.0,0.0,evening,tablet,bank,direct,bank:direct,s0004773,true
3269,3270,40.976766218131075,0.0,7.0,721.163,23.0,0.0,1.0,0.6216575360143756,1.35,3.15449830837084,0.0,0.70049679457821,47.0,1.0,evening,desktop,,direct,cash:direct,s0004774,true
3270,3271,21.0,0.0,3.0,544.916,7.0,3.0,12.0,1.0,0.61,5.05488999828281,2.0,-0.909805599287582,52.0,0.0,afternoon,mobile,bank,direct,bank:direct,s0004776,false
3271,3272,32.16007191741151,1.0,5.0,330.09,9.0,1.0,1.0,0.0,3.37,1.26403660761077,3.0,-0.489243888913924,11.0,1.0,morning,desktop,cash,ads,cash:ads,s0004777,false
3272,3273,65.0,1.0,4.0,155.041,45.0,3.0,12.0,1.0,6.35,2.2364159848092,4.0,0.725244238183563,40.0,0.0,evening,mobile,,direct,bank:direct,s0004778,true
3273,3274,28.0,1.0,3.0,716.155,26.0,2.0,2.0,0.0,5.29,1.90615474653985,5.0,0.86956246277657,10.0,0.0,afternoon,desktop,credit,,credit:direct,s0004779,false
3274,3275,27.975221389587094,0.0,5.0,535.927,42.0,0.0,8.0,1.0,6.16,1.60720800608586,6.0,-0.997451532888476,17.0,0.0,morning,desktop,credit,search_engine,credit:search_engine,s0004780,false
3275,3276,51.0,0.0,3.0,783.975,23.665883053302387,4.0,2.0,1.0,8.92,2.2329776702352033,0.0,-0.415170748533738,64.0,0.0,evening,mobile,cash,email,cash:email,s0004781,false
3276,3277,34.0,0.0,4.0,711.421,29.0,0.0,1.0,0.0,2.53,2.81869119452977,3.0,0.968045410406555,47.0,1.0,evening,desktop,credit,email,credit:email,s0004784,true
3277,3278,52.0,0.0,4.0,699.686,46.0,3.0,8.0,0.0,6.37,3.11123891061846,5.0,0.9216581603487,66.0,0.0,afternoon,tablet,cash,,cash:ads,s0004786,false
3278,3279,19.0,1.0,4.0,922.276,48.0,3.0,5.0,0.0,13.06,0.706383860462051,6.0,0.826055861323857,54.0,0.0,morning,mobile,cash,search_engine,cash:search_engine,s0004787,false
3279,3280,65.0,0.0,2.0,185.685,50.0,2.0,3.0,1.0,3.71,4.09689998150687,0.0,-0.777735578832195,60.0,1.0,evening,mobile,paypal,email,paypal:email,s0004788,false
3280,3281,18.0,1.0,2.0,706.342,20.0,1.0,0.0,0.0,2.78,4.84604555651018,2.0,0.99958858641699,35.0,1.0,morning,desktop,bank,ads,bank:ads,s0004790,true
3281,3282,57.0,1.0,2.0,115.379,40.0,4.0,0.0,0.0,6.42,2.0645517950471,3.0,0.126419951468626,44.0,1.0,morning,mobile,,ads,paypal:ads,s0004791,true
3282,3283,19.0,0.0,5.0,717.387,6.0,2.0,4.0,0.0,0.0,1.0498000840376,4.0,0.833753408243051,8.0,0.0,morning,tablet,paypal,,paypal:search_engine,s0004792,false
3283,3284,22.0,0.0,2.0,348.062,13.0,0.0,3.0,1.0,6.37,2.84505937149429,6.0,0.468172827634449,3.0,0.0,evening,mobile,paypal,search_engine,paypal:email,s0004794,false
3284,3285,43.0,1.0,1.0,295.684,20.0,1.0,4.0,1.0,3.18,1.84393445003208,0.0,-0.65857656723358,50.0,0.0,morning,desktop,cash,direct,cash:direct,s0004795,true
3285,3286,30.0,0.0,1.0,99.398,28.0,1.0,1.0,0.0,6.8,2.11014784006257,2.0,-0.689699663481615,50.0,0.0,morning,mobile,bank,search_engine,bank:search_engine,s0004797,true
3286,3287,20.0,0.0,3.0,837.74,33.0,4.0,4.0,1.0,7.13,0.501835419283168,4.0,0.550346090808368,9.0,0.0,evening,tablet,bank,email,bank:email,s0004799,false
3287,3288,65.0,0.0,2.0,927.983,4.0,0.0,6.0,0.0,0.0,1.36230826821057,6.0,0.960593231226098,38.0,0.0,afternoon,tablet,bank,direct,bank:direct,s0004801,true
3288,3289,22.0,0.0,3.0,409.24748153939436,5.0,4.0,2.0,0.0,1.67,0.0530330490805908,0.0,-0.152056258882654,37.0,1.0,morning,desktop,credit,search_engine,credit:search_engine,s0004802,true
3289,3290,20.0,1.0,1.0,633.989,39.0,1.0,1.0,0.0,5.32,2.76391595153276,1.0,-0.61634429629411,61.0,1.0,afternoon,tablet,paypal,ads,bank:ads,s0004803,false
3290,3291,53.0,1.0,4.0,507.51,7.0,1.0,3.0,0.0,4.31,4.06741218144181,2.0,0.0792506890368456,27.0,1.0,afternoon,mobile,bank,social_media,bank:social_media,s0004804,true
3291,3292,23.254826413715456,1.0,1.0,587.761,18.0,0.0,5.0,0.0,5.94,0.0239789527279837,3.0,0.944956736755956,24.0,0.0,evening,mobile,paypal,direct,paypal:direct,s0004805,false
3292,3293,56.0,0.0,5.0,558.466,6.0,0.0,2.0,0.0,0.35,2.16910664291539,4.0,-0.380223234913473,4.0,0.0,morning,desktop,credit,email,credit:email,s0004806,false
3293,3294,37.0,0.0,3.0,835.119,7.0,3.0,1.0,1.0,2.43,1.63497102488474,5.0,0.665668894059328,64.0,0.0,evening,desktop,credit,,credit:email,s0004807,false
3294,3295,34.0,0.0,2.0,432.28170820049354,47.0,1.0,3.0,1.0,4.86,3.66687392979427,1.0,0.518054083477708,59.0,0.0,afternoon,mobile,credit,search_engine,credit:search_engine,s0004810,false
3295,3296,36.0,0.0,3.0,626.993,29.0,4.0,0.0,0.0,1.54,0.911489639806137,2.0,-0.27195618847603,40.0,1.0,evening,tablet,cash,direct,cash:direct,s0004811,true
3296,3297,65.0,1.0,4.0,328.652,34.0,3.0,8.0,1.0,2.88,2.13281929281724,3.0,-0.557284250595204,30.0,0.0,evening,mobile,credit,social_media,credit:social_media,s0004812,true
3297,3298,65.0,1.0,2.0,330.999,25.047708592385494,3.0,8.0,0.0,4.07,3.96436909366562,5.0,-0.444595467975197,17.0,0.0,evening,desktop,bank,,bank:direct,s0004814,false
3298,3299,19.0,1.0,1.0,316.327,11.0,4.0,2.0,0.0,4.847778488431817,0.677457040735562,6.0,-0.956813007334166,5.0,0.0,evening,desktop,cash,direct,cash:direct,s0004815,false
3299,3300,43.0,1.0,2.0,430.444,49.0,3.0,4.0,0.0,3.64,1.86841643952612,2.0,-0.938819205024662,15.0,0.0,evening,tablet,cash,search_engine,cash:search_engine,s0004818,false
3300,3301,48.0,0.0,4.0,517.869,10.0,1.9411748345431665,2.0,0.0,3.22,1.37835718654125,3.0,-0.476057475137992,1.0,1.0,afternoon,tablet,credit,ads,credit:ads,s0004819,false
3301,3302,32.66628390253464,0.0,3.0,311.623,48.0,1.0,1.0,1.0,4.3293190811577,1.91499669711282,4.0,-0.999434588577368,67.0,1.0,evening,desktop,cash,email,cash:email,s0004820,false
3302,3303,19.0,0.0,5.0,801.078,8.0,0.0,7.0,1.0,1.82,0.959789240180281,5.0,0.498646145307103,51.0,0.0,evening,desktop,,direct,cash:direct,s0004821,false
3303,3304,20.0,0.0,1.0,382.773,29.0,3.0,15.0,1.0,5.91,2.26589906691914,6.0,0.663870080782313,22.0,0.0,afternoon,mobile,paypal,ads,cash:ads,s0004822,false
3304,3305,23.0,0.0,3.0,496.324,9.0,0.0,6.0,1.0,3.09,4.22455831371945,0.0,0.64481278918233,19.0,0.0,morning,desktop,,direct,paypal:direct,s0004823,false
3305,3306,55.0,0.0,1.0,486.669,48.0,4.0,2.0,1.0,0.61,2.25955688848699,1.0,0.944860128047434,56.0,0.0,evening,mobile,credit,,credit:social_media,s0004824,false
3306,3307,57.0,0.0,7.0,893.307,2.0,2.0,4.0,1.0,3.03,1.55958115625988,3.0,-0.595040299722062,7.0,0.0,afternoon,desktop,credit,direct,credit:direct,s0004826,false
3307,3308,24.0,0.0,0.0,870.459,50.0,4.0,7.0,0.0,1.58,4.05512336177619,5.0,-0.944129592786018,10.0,0.0,morning,mobile,bank,social_media,bank:social_media,s0004828,false
3308,3309,25.48205692336723,1.0,3.0,965.392,27.0,3.0,6.0,1.0,10.74,2.64221157460329,2.0,-0.223899554034578,33.0,0.0,evening,mobile,credit,social_media,credit:social_media,s0004832,true
3309,3310,56.0,0.0,1.0,912.51,37.0,1.0,4.0,0.0,6.22,3.15349666584138,3.0,0.416432216644093,8.0,0.0,evening,mobile,cash,,cash:direct,s0004833,false
3310,3311,34.0,1.0,4.0,610.395,32.0,2.0,4.0,0.7955057170869126,1.11,5.51201245660821,4.0,0.602544750799848,27.0,0.0,afternoon,mobile,paypal,direct,paypal:direct,s0004834,true
3311,3312,49.310997588206874,1.0,3.0,512.337,19.0,2.0,5.0,0.0,5.06,3.32751313377445,6.0,-0.187712555883601,18.0,0.0,evening,tablet,,search_engine,bank:search_engine,s0004836,false
3312,3313,25.0,1.0,4.0,211.011,49.0,1.0,13.0,0.0,0.57,0.436510339167166,0.0,-0.746999460021103,45.0,0.0,morning,mobile,cash,social_media,cash:social_media,s0004837,true
3313,3314,20.0,0.0,4.0,214.014,15.0,2.0,1.0,0.0,2.43,2.3721552497026903,1.0,-0.626226692716866,50.0,1.0,evening,mobile,cash,email,cash:email,s0004838,true
3314,3315,34.2928655635557,0.0,3.0,63.716,24.0,3.0,1.0,0.0,7.88,2.29172135677723,2.0,-0.387746090579024,1.0,1.0,morning,desktop,cash,email,cash:email,s0004839,false
3315,3316,25.0,0.0,3.0,473.157,24.0,3.0,0.0,0.0,14.97,3.49400695759802,2.1144116644691193,0.914292899584876,23.0,1.0,evening,mobile,,,paypal:search_engine,s0004840,false
3316,3317,21.38154645308349,0.0,5.0,651.353,5.0,4.0,2.0,1.0,1.52,5.03043792139244,4.0,-0.998320658363178,24.0,1.0,morning,,paypal,,paypal:social_media,s0004841,false
3317,3318,18.0,1.0,2.0,458.022,8.0,4.0,1.0,1.0,2.81,3.85448236266431,5.0,0.307843319860882,69.0,1.0,morning,,,social_media,cash:social_media,s0004842,false
3318,3319,54.0,0.0,3.0,774.629,40.0,3.0,8.0,0.0,1.19,0.684652228720175,3.0,-0.811872770052403,40.0,0.0,evening,tablet,cash,,cash:social_media,s0004847,true
3319,3320,23.0,1.0,3.0,171.613,8.0,0.0,7.0,1.0,1.7,3.51014207270483,4.0,-0.109060233187192,6.0,0.0,evening,desktop,bank,search_engine,bank:search_engine,s0004848,false
3320,3321,18.0,1.0,5.0,737.503,21.0,4.0,5.0,0.0,5.05,0.748598955004741,0.0,-0.131304137073449,62.0,0.0,afternoon,desktop,,ads,bank:ads,s0004851,false
3321,3322,33.42748053508352,1.0,5.0,396.757,45.0,2.0,3.0,1.0,4.75,1.8612620309152,1.0,-0.0508849955273599,30.0,1.0,evening,mobile,,social_media,bank:social_media,s0004852,true
3322,3323,43.39167830236943,0.0,6.0,806.156,44.0,2.0,1.0,0.0,4.93,2.23004260370248,2.0,0.720239361031235,58.0,0.0,evening,desktop,credit,,credit:search_engine,s0004853,false
3323,3324,34.0,0.0,7.0,640.054,36.0,0.0,4.0,0.0,7.66,3.44784794790059,4.0,-0.842030483790971,56.0,0.0,morning,tablet,paypal,ads,paypal:ads,s0004855,false
3324,3325,53.0,0.0,2.721343028139393,221.266,22.0,1.0,3.0,0.0,5.43,2.68505467097753,5.0,-0.270406329320326,20.0,0.0,evening,desktop,bank,search_engine,bank:ads,s0004856,false
3325,3326,20.0,0.0,5.0,580.4605077389875,19.0,3.0,7.0,0.0,12.88,1.26270960925542,1.0,0.0034064248642894,6.0,0.0,afternoon,mobile,credit,,credit:search_engine,s0004859,false
3326,3327,24.0,0.0,4.0,720.651,17.0,1.0,5.0,0.0,0.51,2.40716807404388,2.0,0.720510230806349,16.0,0.0,evening,mobile,paypal,social_media,paypal:social_media,s0004860,false
3327,3328,38.31277286766934,0.0,1.0,181.815,29.0,1.0,3.0,1.0,1.57,3.06682399352497,3.0,-0.625720905262664,55.0,1.0,afternoon,tablet,cash,email,cash:email,s0004861,false
3328,3329,33.135202576053295,1.0,2.0,37.344,21.0,0.0,1.0,0.0,4.46,1.32867287335726,4.0,0.875720453866015,17.0,1.0,evening,mobile,credit,,credit:social_media,s0004862,false
3329,3330,63.0,0.0,0.0,364.4052628235293,4.0,2.0,3.0,0.0,1.95,2.57525693703958,2.2279076398506192,0.471770171555026,8.0,0.0,morning,mobile,credit,email,credit:email,s0004863,false
3330,3331,30.0,0.0,2.0,804.34,21.0,0.0,3.0,0.0,2.63,2.65170656540897,1.0,0.646706428770622,4.0,0.0,morning,desktop,cash,search_engine,cash:search_engine,s0004866,false
3331,3332,18.0,1.0,1.0,906.053,4.0,3.0,2.0,1.0,7.74,3.03056624698783,2.0,0.0707361977350397,47.0,0.0,afternoon,mobile,credit,direct,credit:direct,s0004867,true
3332,3333,47.0,1.0,4.0,528.725,45.0,1.0323798896192367,3.0,0.0,3.71,4.30505997499336,3.0,-0.890879281095779,70.0,0.0,evening,tablet,credit,search_engine,credit:search_engine,s0004868,false
3333,3334,38.0,1.0,3.0,200.523,29.859326664975566,3.0,1.0,1.0,2.62,1.44263994668369,4.0,-0.989564721799085,3.0,1.0,afternoon,desktop,bank,social_media,bank:social_media,s0004869,false
3334,3335,36.0,1.0,4.0,150.94,4.0,1.0,4.0,0.0,10.34,2.1668032256701,6.0,0.862010332322407,50.0,1.0,afternoon,tablet,paypal,email,paypal:email,s0004871,true
3335,3336,44.97855124390427,1.0,2.0,551.4912877292128,18.0,1.0,3.0,1.0,1.82,5.71997218188205,0.0,-0.446916783637471,8.0,0.0,afternoon,mobile,,social_media,paypal:social_media,s0004872,false
3336,3337,63.0,1.0,1.0,125.821,35.0,1.0,9.0,0.0,5.54,3.85673872197873,2.0,0.649457098117597,33.0,0.0,evening,desktop,cash,ads,cash:ads,s0004874,true
3337,3338,41.0,0.0,2.0,825.617,7.0,2.0,4.0,0.0,7.7,0.288731061322345,3.0,0.95094571320773,18.0,0.0,evening,desktop,paypal,ads,paypal:ads,s0004875,false
3338,3339,65.0,1.0,4.0,847.978,12.0,2.0,3.0,0.0,5.75,3.41796134581046,4.0,0.0140004575394874,24.0,0.0,afternoon,desktop,credit,email,credit:email,s0004876,false
3339,3340,43.0,1.0,3.0,814.241,32.0,2.0,4.0,0.4552957995280585,3.4,3.81136026413876,5.0,0.950024372378801,27.0,1.0,morning,tablet,,email,paypal:email,s0004877,true
3340,3341,58.0,1.0,3.0,201.844,11.0,4.0,1.0,0.0,6.96,2.7984388733079,6.0,-0.976336007630267,67.0,1.0,evening,mobile,cash,ads,cash:ads,s0004878,false
3341,3342,23.0,1.0,5.0,570.2817301097674,9.0,3.0,2.0,0.0,1.97,0.162483012066133,1.0,-0.999224390433414,50.0,0.0,afternoon,desktop,credit,email,credit:email,s0004880,true
3342,3343,20.0,0.0,7.0,383.361,8.0,4.0,2.758044164937428,0.0,6.32,3.43824714763685,2.0,0.639090546529414,29.0,0.0,afternoon,mobile,,,paypal:social_media,s0004881,true
3343,3344,61.0,0.0,2.0,343.599,28.0,0.0,3.0,1.0,2.49,0.83926334547943,4.0,0.237000687067828,39.0,0.0,evening,desktop,credit,,credit:social_media,s0004883,true
3344,3345,22.0,0.0,3.0,943.576,18.0,0.0,7.0,1.0,16.02,0.739995650125483,5.0,0.833927322479216,2.0,0.0,afternoon,tablet,paypal,email,paypal:email,s0004884,false
3345,3346,55.0,0.0,4.0,393.273,22.0,4.0,7.0,1.0,6.27,2.28976294231379,0.0,0.142165283593679,62.0,0.0,evening,desktop,bank,direct,bank:direct,s0004886,false
3346,3347,40.0,0.0,1.0,553.671,37.0,4.0,2.0,1.0,5.059431069669823,2.54512435733745,1.0,-0.61028993446308,43.0,1.0,morning,mobile,paypal,email,paypal:email,s0004887,true
3347,3348,35.0,0.0,6.0,461.054,33.0,0.0,2.0,1.0,2.38,1.48193727660904,2.0,0.462993820606439,8.0,1.0,evening,desktop,,search_engine,cash:search_engine,s0004888,false
3348,3349,34.76793891830405,0.0,4.0,134.51,42.0,4.0,3.0,0.0,2.42,2.31828184001874,3.0,0.928217427836083,47.0,0.0,morning,mobile,cash,direct,cash:direct,s0004889,true
3349,3350,27.0,1.0,5.0,319.891,48.0,1.0,2.0,0.0,6.15,2.961472284534,4.0,-0.880934699275248,57.0,1.0,afternoon,desktop,bank,search_engine,bank:search_engine,s0004890,false
3350,3351,22.0,0.0,3.0,593.295,41.0,1.0,2.0,0.0,3.54,1.42959549059293,0.0,0.999664884853472,8.0,0.0,afternoon,desktop,paypal,ads,paypal:ads,s0004893,false
3351,3352,28.0,1.0,2.0,203.3,46.0,1.0,3.0,0.0,5.44,1.5996487336338,1.0,-0.955669770761664,4.0,1.0,afternoon,mobile,cash,ads,cash:ads,s0004894,false
3352,3353,25.0,0.0,4.0,183.685,10.0,4.0,4.101132815112715,1.0,4.84,2.23154651119755,2.0,-0.703239792820199,53.0,1.0,morning,tablet,bank,email,bank:email,s0004895,false
3353,3354,65.0,0.0,2.0,639.105,37.0,3.0,2.0,0.0,7.35,6.1426511371538,3.0,-0.812433715329316,54.0,0.0,morning,mobile,credit,ads,credit:ads,s0004896,false
3354,3355,35.01678718269436,0.0,8.0,304.959,28.0,1.0,2.0,1.0,0.0,5.39652806903004,6.0,-0.943885406030027,58.0,1.0,evening,desktop,bank,,,s0004899,false
3355,3356,31.0,0.0,4.0,86.411,30.0,3.0,2.0,0.0,4.14,3.38260434659992,0.0,-0.996110951225965,65.0,1.0,afternoon,desktop,paypal,,paypal:ads,s0004900,false
3356,3357,48.0,1.0,2.0,583.7881831952071,28.0,1.0,5.0,0.0,6.64,3.13318301764327,1.0,0.999994504287618,16.0,0.0,afternoon,desktop,bank,ads,bank:ads,s0004901,false
3357,3358,55.0,1.0,3.0,663.584,27.0,3.0,2.0,1.0,2.7,3.28173738565968,2.0,-0.740177345379017,17.0,1.0,afternoon,desktop,,social_media,bank:social_media,s0004902,false
3358,3359,44.0,0.0,0.0,658.737,45.0,0.0,1.0,0.0,10.6,4.48286185601268,3.0,-0.89238904082049,4.0,0.0,morning,tablet,,direct,paypal:direct,s0004903,false
3359,3360,24.0,1.0,1.0,722.863,13.0,1.434213342022586,6.0,0.0,13.16,5.67384503654845,5.0,0.630074340214697,24.0,0.0,morning,mobile,bank,social_media,bank:social_media,s0004905,false
3360,3361,29.0,0.0,1.0,273.265,33.0,3.0,6.0,1.0,5.44,5.34201768449439,6.0,0.502574730834325,58.0,0.0,morning,mobile,bank,,bank:direct,s0004906,false
3361,3362,22.0,1.0,3.0,185.042,50.0,1.0,0.0,0.0,3.12,1.43453775308082,0.0,-0.75478949367672,53.0,1.0,,desktop,,social_media,cash:social_media,,false
3362,3363,26.0,0.0,2.0,456.518,32.0,2.0,3.0,0.0,2.68,3.7784659274377,1.0,0.227363953977689,42.0,0.0,afternoon,mobile,paypal,,paypal:social_media,s0004908,true
3363,3364,30.328114663018365,1.0,3.0,634.9544956698853,50.0,4.0,1.0,1.0,9.1,2.60474307642071,2.0,-0.946335766348573,42.0,1.0,morning,mobile,,search_engine,paypal:search_engine,s0004909,true
3364,3365,19.0,1.0,1.0,269.621,37.0,1.0,0.0,0.0,2.05,2.506443354122351,3.0,0.666138166512287,52.0,1.0,afternoon,mobile,,email,bank:email,s0004910,false
3365,3366,40.06466667033055,1.0,2.0,838.711,37.0,0.0,2.0,1.0,0.73,3.35124421994743,4.0,0.504527179111904,66.0,1.0,morning,mobile,credit,ads,credit:ads,s0004911,false
3366,3367,18.0,0.0,3.0,460.4259247666178,14.0,1.0,2.0,1.0,7.25,4.01550053335892,6.0,0.747049150281142,50.0,1.0,evening,mobile,bank,search_engine,bank:search_engine,s0004913,true
3367,3368,33.0,1.0,2.0,739.732,0.0,1.0,2.0,0.0,5.57,4.66507395244431,0.0,-0.252746358822828,45.0,1.0,afternoon,desktop,cash,social_media,cash:social_media,s0004914,true
3368,3369,22.0,1.0,1.0,914.313,17.0,0.0,2.0,1.0,6.47,3.27822632599751,1.0,0.505260849493339,22.0,1.0,evening,desktop,cash,search_engine,cash:search_engine,s0004915,false
3369,3370,18.0,0.0,3.0,526.758,38.0,1.0,4.617851193585395,0.0,0.36,1.94229517096668,3.0,-0.836025677383487,35.0,0.0,evening,mobile,cash,email,cash:email,s0004917,true
3370,3371,18.0,1.0,2.0,238.228,44.0,3.0,4.0,0.0,5.95,1.469242764767,5.0,0.619823897244582,70.0,0.0,morning,tablet,bank,,bank:direct,s0004919,false
3371,3372,26.0,1.0,4.0,227.203,12.0,4.0,1.0,0.0,5.65,1.5797040485913,6.0,0.0559889811291492,16.0,1.0,morning,desktop,credit,,credit:ads,s0004920,false
3372,3373,40.0,1.0,0.0,611.074,10.0,1.0,6.0,0.0,7.78,3.71642185515674,0.0,0.572017697213841,48.0,0.0,evening,mobile,cash,search_engine,cash:search_engine,s0004921,true
3373,3374,27.0,1.0,2.0,410.314,14.0,0.0,6.0,1.0,9.92,0.289698824238138,2.0,-0.720188268200883,29.0,0.0,evening,desktop,bank,ads,bank:ads,s0004923,
3374,3375,42.0,0.0,2.0,872.71,46.0,3.0,0.0,1.0,6.86,2.49626223755546,3.0,-0.977864410990314,45.0,1.0,morning,desktop,credit,search_engine,credit:search_engine,s0004924,true
3375,3376,28.0,0.0,2.0,456.425,31.0,1.561946291676399,3.2519344119922735,0.0,10.47,2.8417190690367,6.0,0.222329590777898,54.0,0.0,morning,mobile,paypal,social_media,paypal:social_media,s0004927,false
3376,3377,21.0,1.0,5.0,162.126,11.0,0.0,5.0,1.0,0.57,2.86737807342377,1.0,0.405730528633057,14.0,0.0,evening,mobile,bank,,bank:social_media,s0004929,false
3377,3378,57.0,0.0,2.0,202.317,11.0,1.0,2.0,0.35719399570885624,0.0,2.21332767246836,3.0,-0.970316781782211,62.0,0.0,afternoon,mobile,cash,email,cash:email,s0004931,false
3378,3379,22.59618189316285,0.0,1.0,745.512,32.0,4.0,2.0,0.0,6.95,0.277258872223978,4.0,-0.545200975844943,45.0,0.0,evening,desktop,,search_engine,paypal:search_engine,s0004932,true
3379,3380,23.0,1.0,2.0,624.865,33.0,3.0,1.0,0.0,0.0,1.76023263071644,5.0,-0.156556344644421,48.0,0.0,morning,mobile,bank,direct,bank:direct,s0004933,
3380,3381,37.0,0.0,5.0,814.719,6.0,0.0,6.0,0.0,5.33,3.22584900966894,6.0,0.957978440503773,60.0,0.0,morning,tablet,bank,,bank:email,s0004934,false
3381,3382,19.0,0.0,5.0,37.498,45.0,0.0,1.0,1.0,8.12,1.72648459641483,0.0,0.871557673820613,59.0,1.0,morning,desktop,bank,,bank:search_engine,s0004935,false
3382,3383,40.0,1.0,1.0,421.241,15.0,4.0,0.0,1.0,2.68,3.29404721879184,1.0,-0.987280261863266,29.0,1.0,evening,mobile,paypal,search_engine,paypal:search_engine,s0004936,true
3383,3384,36.0,0.0,2.0,122.883,48.0,3.0,6.0,1.0,2.32,2.617149924873348,3.0,0.517261507333513,19.0,0.0,evening,tablet,,search_engine,credit:search_engine,s0004938,false
